Time,Data
578141472,0.000000
578299451,0.000000
578457412,0.000000
578674317,0.000000
578832778,0.000000
579049720,0.000000
579207310,0.000000
579365179,0.000000
579522177,0.000000
579679156,0.000000
579838858,0.000000
579996374,0.000000
580154798,0.000000
580312685,0.000000
580472535,0.000000
580630107,0.000000
580847938,0.000000
581005492,0.000000
581163527,0.000000
581380320,0.000000
581538615,0.000000
581696409,0.000000
581854407,0.000000
582013275,0.000000
582170347,0.000000
582388400,0.000000
582545639,0.000000
582703359,0.000000
582860357,0.000000
583018985,0.000000
583235686,0.000000
583393258,0.000000
583550293,0.000000
583768420,0.000000
583926437,0.000000
584099509,0.000000
584257840,0.000000
584415579,0.000000
584573262,0.000000
584731408,0.000000
584948535,0.000000
585106644,0.000000
585264383,0.000000
585422214,0.000000
585639415,0.000000
585797395,0.000000
585955486,0.000000
586114169,0.000000
586330407,0.000000
586548534,0.000000
586706198,0.000000
586924344,0.000000
587141860,0.000000
587299321,0.000000
587457152,0.000000
587614076,0.000000
587771074,0.000000
587989238,0.000000
588148014,0.000000
588305734,0.000000
588463251,0.000000
588681285,0.000000
588898134,0.000000
589055243,0.000000
589212186,0.000000
589430183,0.000000
589587311,0.000000
589805234,0.000000
589963362,0.000000
590180174,0.000000
590337672,0.000000
590495299,0.000000
590653260,0.000000
590810295,0.000000
590969238,0.000000
591126995,0.000000
591284401,0.000000
591502361,0.000000
591660229,0.000000
591818246,0.000000
591975281,0.000000
592136649,0.000000
592294370,0.000000
592452831,0.000000
592609977,0.000000
592827196,0.000000
592985065,0.000000
593202136,0.000000
593360338,0.000000
593577298,0.000000
593735074,0.000000
593892090,0.000000
594049014,0.000000
594206142,0.000000
594424047,0.000000
594581897,0.000000
594739135,0.000000
594896041,0.000000
595053280,0.000000
595213185,0.000000
595371165,0.000000
595529681,0.000000
595746327,0.000000
595904177,0.000000
596062175,0.000000
596233950,0.000000
596391207,0.000000
596549261,0.000000
596707148,0.000000
596864961,0.000000
597021940,0.000000
597179198,0.000000
597337085,0.000000
597493990,0.000000
597651747,0.000000
597868985,0.000000
598027243,0.000000
598185222,0.000000
598401997,0.000000
598559218,0.000000
598717882,0.000000
598875158,0.000000
599033267,0.000000
599191006,0.000000
599348263,0.000000
599506113,0.000000
599664167,0.000000
599822683,0.000000
600039292,0.000000
600258011,0.000000
600416380,0.000000
600574174,0.000000
600732024,0.000000
600889985,0.000000
601047187,0.000000
601205351,0.000000
601363090,0.000000
601520181,0.000000
601679364,0.000000
601837547,0.000000
601995101,0.000000
602153210,0.000000
602369892,0.000000
602588167,0.000000
602746054,0.000000
602904626,0.000000
603062143,0.000000
603280011,0.000000
603436861,0.000000
603655210,0.000000
603813208,0.000000
603971502,0.000000
604188333,0.000000
604346331,0.000000
604504366,0.000000
604661975,0.000000
604822028,0.000000
604979564,0.000000
605197283,0.000000
605355226,0.000000
605573352,0.000000
605731017,0.000000
605888886,0.000000
606046550,0.000000
606264270,0.000000
606422360,0.000000
606640358,0.000000
606856948,0.000000
607015112,0.000000
607231869,0.000000
607388941,0.000000
607546013,0.000000
607703956,0.000000
607861157,0.000000
608021137,0.000000
608181246,0.000000
608339300,0.000000
608497983,0.000000
608655925,0.000000
608873200,0.000000
609031124,0.000000
609189567,0.000000
609347287,0.000000
609506470,0.000000
609664079,0.000000
609822059,0.000000
609980168,0.000000
610140277,0.000000
610298442,0.000000
610456236,0.000000
610672882,0.000000
610831139,0.000000
611048229,0.000000
611206227,0.000000
611364521,0.000000
611522038,0.000000
611739331,0.000000
611897311,0.000000
612115475,0.000000
612273065,0.000000
612431212,0.000000
612648061,0.000000
612805059,0.000000
613023371,0.000000
613181073,0.000000
613339311,0.000000
613496883,0.000000
613657270,0.000000
613815139,0.000000
614032081,0.000000
614190060,0.000000
614407483,0.000000
614565185,0.000000
614723072,0.000000
614880885,0.000000
615040957,0.000000
615198807,0.000000
615355971,0.000000
615574561,0.000000
615731985,0.000000
615950112,0.000000
616168221,0.000000
616326237,0.000000
616543734,0.000000
616701121,0.000000
616919026,0.000000
617077246,0.000000
617234948,0.000000
617392909,0.000000
617552574,0.000000
617710109,0.000000
617868218,0.000000
618025938,0.000000
618184936,0.000000
618342805,0.000000
618500099,0.000000
618658616,0.000000
618819039,0.000000
618976926,0.000000
619193924,0.000000
619351848,0.000000
619569215,0.000000
619727473,0.000000
619884860,0.000000
620043043,0.000000
620261225,0.000000
620418983,0.000000
620577221,0.000000
620736330,0.000000
620895273,0.000000
621053289,0.000000
621211380,0.000000
621429840,0.000000
621648301,0.000000
621807650,0.000000
621964852,0.000000
622123961,0.000000
622281904,0.000000
622439994,0.000000
622598029,0.000000
622755768,0.000000
622912859,0.000000
623071042,0.000000
623289947,0.000000
623507037,0.000000
623665387,0.000000
623824125,0.000000
623982272,0.000000
624142344,0.000000
624300008,0.000000
624457969,0.000000
624615912,0.000000
624774688,0.000000
624932741,0.000000
625091517,0.000000
625308922,0.000000
625469031,0.000000
625627529,0.000000
625785508,0.000000
625945747,0.000000
626105449,0.000000
626264169,0.000000
626421945,0.000000
626580035,0.000000
626737756,0.000000
626955160,0.000000
627112955,0.000000
627270675,0.000000
627427988,0.000000
627585634,0.000000
627949741,0.000000
628113313,0.000000
628324977,0.000000
628482678,0.000000
628639639,0.000000
628797675,0.000000
629015098,0.000000
629232854,0.000000
629390241,0.000000
629547906,0.000000
629705460,0.000000
629862846,0.000000
630080733,0.000000
630238453,0.000000
630396007,0.000000
630553745,0.000000
630713873,0.000000
630871760,0.000000
631029906,0.000000
631188460,0.000000
631347050,0.000000
631504900,0.000000
631662954,0.000000
631820952,0.000000
632037708,0.000000
632196966,0.000000
632355704,0.000000
632572665,0.000000
632730052,0.000000
632887883,0.000000
633104769,0.000000
633262860,0.000000
633420747,0.000000
633577893,0.000000
633795761,0.000000
633953722,0.000000
634111627,0.000000
634268514,0.000000
634426512,0.000000
634644083,0.000000
634801674,0.000000
634958820,0.000000
635116855,0.000000
635276724,0.000000
635435388,0.000000
635651793,0.000000
635809902,0.000000
635967845,0.000000
636126509,0.000000
636343044,0.000000
636501338,0.000000
636658780,0.000000
636816853,0.000000
636975702,0.000000
637133830,0.000000
637291717,0.000000
637509399,0.000000
637667898,0.000000
637825803,0.000000
637983671,0.000000
638142003,0.000000
638299704,0.000000
638457462,0.000000
638616626,0.000000
638832735,0.000000
638990659,0.000000
639147712,0.000000
639305433,0.000000
639462394,0.000000
639642447,0.000000
639800112,0.000000
640017628,0.000000
640177737,0.000000
640334661,0.000000
640492640,0.000000
640651323,0.000000
640808914,0.000000
640966708,0.000000
641183594,0.000000
641341722,0.000000
641558664,0.000000
641716958,0.000000
641875030,0.000000
642032862,0.000000
642191267,0.000000
642348858,0.000000
642506374,0.000000
642663521,0.000000
642821370,0.000000
642981609,0.000000
643138774,0.000000
643296513,0.000000
643513566,0.000000
643671619,0.000000
643830191,0.000000
643987800,0.000000
644149150,0.000000
644306611,0.000000
644464609,0.000000
644621811,0.000000
644780568,0.000000
644937659,0.000000
645095935,0.000000
645312839,0.000000
645470652,0.000000
645628465,0.000000
645785667,0.000000
645944480,0.000000
646101681,0.000000
646259772,0.000000
646417733,0.000000
646575601,0.000000
646732581,0.000000
646951208,0.000000
647108687,0.000000
647266704,0.000000
647424646,0.000000
647583496,0.000000
647741698,0.000000
647900029,0.000000
648058157,0.000000
648228766,0.000000
648386746,0.000000
648544410,0.000000
648702705,0.000000
648860555,0.000000
649019127,0.000000
649176588,0.000000
649334752,0.000000
649492880,0.000000
649650471,0.000000
649867542,0.000000
650025688,0.000000
650183760,0.000000
650341481,0.000000
650501423,0.000000
650658921,0.000000
650816456,0.000000
650974325,0.000000
651132045,0.000000
651290617,0.000000
651448615,0.000000
651606761,0.000000
651823407,0.000000
651980460,0.000000
652138977,0.000000
652296734,0.000000
652457565,0.000000
652674896,0.000000
652832672,0.000000
652990392,0.000000
653147612,0.000000
653306351,0.000000
653463553,0.000000
653621625,0.000000
653838622,0.000000
653996361,0.000000
654175211,0.000000
654334542,0.000000
654494577,0.000000
654652853,0.000000
654810703,0.000000
654968349,0.000000
655128458,0.000000
655286382,0.000000
655444417,0.000000
655601489,0.000000
655759487,0.000000
655976503,0.000000
656136205,0.000000
656293481,0.000000
656511570,0.000000
656669272,0.000000
656886640,0.000000
657044360,0.000000
657201488,0.000000
657420300,0.000000
657577465,0.000000
657735333,0.000000
657952830,0.000000
658110476,0.000000
658328659,0.000000
658487120,0.000000
658644488,0.000000
658801690,0.000000
658961558,0.000000
659119482,0.000000
659277443,0.000000
659495089,0.000000
659652568,0.000000
659810363,0.000000
659968453,0.000000
660128748,0.000000
660286486,0.000000
660503521,0.000000
660661574,0.000000
660819461,0.000000
660977589,0.000000
661137587,0.000000
661295363,0.000000
661452342,0.000000
661611396,0.000000
661770338,0.000000
661928522,0.000000
662086186,0.000000
662243314,0.000000
662401497,0.000000
662559736,0.000000
662718160,0.000000
662935324,0.000000
663152340,0.000000
663310819,0.000000
663468354,0.000000
663685944,0.000000
663843294,0.000000
664000551,0.000000
664159883,0.000000
664319436,0.000000
664477490,0.000000
664635469,0.000000
664793875,0.000000
664952410,0.000000
665110445,0.000000
665268295,0.000000
665435533,0.000000
665593217,0.000000
665752455,0.000000
665910139,0.000000
666067322,0.000000
666285338,0.000000
666443336,0.000000
666601426,0.000000
666818387,0.000000
666976533,0.000000
667134457,0.000000
667351528,0.000000
667509304,0.000000
667666450,0.000000
667884910,0.000000
668042242,0.000000
668200406,0.000000
668358330,0.000000
668517384,0.000000
668675419,0.000000
668892139,0.000000
669049359,0.000000
669207153,0.000000
669364207,0.000000
669521316,0.000000
669739313,0.000000
669897422,0.000000
670055809,0.000000
670213363,0.000000
670372768,0.000000
670530266,0.000000
670688375,0.000000
670905188,0.000000
671063815,0.000000
671221369,0.000000
671379385,0.000000
671538328,0.000000
671696326,0.000000
671854472,0.000000
672071932,0.000000
672236282,0.000000
672394762,0.000000
672552056,0.000000
672770350,0.000000
672928255,0.000000
673085420,0.000000
673243362,0.000000
673403027,0.000000
673560062,0.000000
673717171,0.000000
673874262,0.000000
674092500,0.000000
674250942,0.000000
674408292,0.000000
674566401,0.000000
674725159,0.000000
674882490,0.000000
675040210,0.000000
675197616,0.000000
675355243,0.000000
675515093,0.000000
675672110,0.000000
675830200,0.000000
676047346,0.000000
676220233,0.000000
676378860,0.000000
676743541,0.000000
676901169,0.000000
677059370,0.000000
677276312,0.000000
677434199,0.000000
677592160,0.000000
677750047,0.000000
677967489,0.000000
678125283,0.000000
678283559,0.000000
678442149,0.000000
678600296,0.000000
678758294,0.000000
678916384,0.000000
679133011,0.000000
679290324,0.000000
679448600,0.000000
679606190,0.000000
679764096,0.000000
679922520,0.000000
680080036,0.000000
680252164,0.000000
680469846,0.000000
680687066,0.000000
680904248,0.000000
681062043,0.000000
681219133,0.000000
681377168,0.000000
681535611,0.000000
681693294,0.000000
681851051,0.000000
682008179,0.000000
682166233,0.000000
682383230,0.000000
682541321,0.000000
682699319,0.000000
682916168,0.000000
683074018,0.000000
683231016,0.000000
683449235,0.000000
683607955,0.000000
683765102,0.000000
683922137,0.000000
684082431,0.000000
684254762,0.000000
684412371,0.000000
684777515,0.000000
684935420,0.000000
685093067,0.000000
685250991,0.000000
685468303,0.000000
685626282,0.000000
685843539,0.000000
686001389,0.000000
686159294,0.000000
686317162,0.000000
686477068,0.000000
686635140,0.000000
686793638,0.000000
686951136,0.000000
687110190,0.000000
687268317,0.000000
687426075,0.000000
687584295,0.000000
687801662,0.000000
688019197,0.000000
688178732,0.000000
688394192,0.000000
688552264,0.000000
688769076,0.000000
688927834,0.000000
689086424,0.000000
689243941,0.000000
689402883,0.000000
689560159,0.000000
689718176,0.000000
689875951,0.000000
690093430,0.000000
690250947,0.000000
690469203,0.000000
690627220,0.000000
690784996,0.000000
691002715,0.000000
691160121,0.000000
691317767,0.000000
691534857,0.000000
691692059,0.000000
691850168,0.000000
692008499,0.000000
692170016,0.000000
692328514,0.000000
692486012,0.000000
692703990,0.000000
692921173,0.000000
693079504,0.000000
693237095,0.000000
693455166,0.000000
693612812,0.000000
693769810,0.000000
693926938,0.000000
694085103,0.000000
694243953,0.000000
694402266,0.000000
694560078,0.000000
694776853,0.000000
694934926,0.000000
695092868,0.000000
695250829,0.000000
695468419,0.000000
695685898,0.000000
695842988,0.000000
696001172,0.000000
696160262,0.000000
696319205,0.000000
696476777,0.000000
696633923,0.000000
696790921,0.000000
696947938,0.000000
697107843,0.000000
697265674,0.000000
697422932,0.000000
697580930,0.000000
697739205,0.000000
697897018,0.000000
698054831,0.000000
698212088,0.000000
698370772,0.000000
698527881,0.000000
698684971,0.000000
698902932,0.000000
699061078,0.000000
699219243,0.000000
699377444,0.000000
699535979,0.000000
699694144,0.000000
